InchiKey,original_smiles,logS,diff_percent,new_logS,smiles
WXURHACBFYSXBI-UHFFFAOYSA-N,['OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F'],[-5.6100001],0.0,-5.6100001,OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F
WXZVAROIGSFCFJ-UHFFFAOYSA-N,['CCN(C(=O)[C@@H](Oc1cccc2c1cccc2)C)CC'],[-3.5699999],0.0,-3.5699999,CCN(C(=O)[C@@H](Oc1cccc2c1cccc2)C)CC
WYCLKVQLVUQKNZ-UHFFFAOYSA-N,['Clc1ccc2c(c1)C(=NCC(=O)N2CC(F)(F)F)c1ccccc1'],[-5.1654389],0.0,-5.165438899,Clc1ccc2c(c1)C(=NCC(=O)N2CC(F)(F)F)c1ccccc1
WYDBQEACYWRGIP-UHFFFAOYSA-N,['CC1CCCCN1CCCOC(=O)c1cccs1'],[-3.72903973],0.0,-3.729039727,CC1CCCCN1CCCOC(=O)c1cccs1
WYKYKTKDBLFHCY-UHFFFAOYSA-N,['Nc1cnn(c(=O)c1Cl)c1ccccc1'],[-2.8699999],0.0,-2.8699999,Nc1cnn(c(=O)c1Cl)c1ccccc1
WYMSBXTXOHUIGT-UHFFFAOYSA-N,['CCOP(=O)(Oc1ccc(cc1)[N+](=O)[O-])OCC'],[-1.8785423],0.0,-1.878542296,CCOP(=O)(Oc1ccc(cc1)[N+](=O)[O-])OCC
WYPOHFPDZTUCMQ-UHFFFAOYSA-N,['CCCC(=O)Oc1ccccc1C(=O)O'],[-2.59834854],0.0,-2.598348538,CCCC(=O)Oc1ccccc1C(=O)O
WYQIVZKSGGKUAX-UHFFFAOYSA-N,['OC(=O)c1ccc2c(c1)c1ccccc1cc2'],[-5.54132723],0.0,-5.541327233,OC(=O)c1ccc2c(c1)c1ccccc1cc2
WYRBITQXPQGTBL-UHFFFAOYSA-N,['O=C(c1ccccc1)CC(c1ccccc1)c1ccccc1'],[-5.55113769],0.0,-5.55113769,O=C(c1ccccc1)CC(c1ccccc1)c1ccccc1
WYTRYIUQUDTGSX-UHFFFAOYSA-N,['CC(Cc1ccccc1)O'],[-1.36789388],0.0,-1.367893885,CC(Cc1ccccc1)O
WYURNTSHIVDZCO-UHFFFAOYSA-N,['C1CCCO1'],[0.56],0.0,0.56,C1CCCO1
WYWHKKSPHMUBEB-UHFFFAOYSA-N,['Nc1nc(=S)c2c([nH]1)nc[nH]2'],[-0.66330367],0.0,-0.663303673,Nc1nc(=S)c2c([nH]1)nc[nH]2
WYWIFABBXFUGLM-UHFFFAOYSA-N,['Cc1cc(c(c(c1CC1=NCCN1)C)O)C(C)(C)C'],[-5.27857185],0.0,-5.278571852,Cc1cc(c(c(c1CC1=NCCN1)C)O)C(C)(C)C
WYXSYVWAUAUWLD-UHFFFAOYSA-N,['OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ncc(=O)[nH]c1=O'],[-0.47142172],0.0,-0.471421723,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ncc(=O)[nH]c1=O
WYZDXEKUWRCKOB-UHFFFAOYSA-N,['O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C'],[-4.75870112],0.0,-4.758701125,O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C
WYZIGOITRAONMZ-UHFFFAOYSA-N,['[O-][N+](=O)c1ncc(n1C)CCCl'],[-2.43961682],0.0,-2.439616821,[O-][N+](=O)c1ncc(n1C)CCCl
WZBKGWBHAPBSBF-UHFFFAOYSA-N,['Cc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C'],[-0.72761193],0.0,-0.727611933,Cc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C
WZHCOOQXZCIUNC-UHFFFAOYSA-N,['CC1CC(OC(=O)C(c2ccccc2)O)CC(C1)(C)C'],[-3.97285767],0.0,-3.972857674,CC1CC(OC(=O)C(c2ccccc2)O)CC(C1)(C)C
WZHVLILJVZZLNS-UHFFFAOYSA-N,['CCC(=O)N1CCN(CC1)C'],[-1.30222419],0.0,-1.302224195,CCC(=O)N1CCN(CC1)C
WZJMZKKLJRBDOL-UHFFFAOYSA-N,['CCCNC(=O)OCC(COC(=O)N)(CC)C'],[-2.65348945],0.0,-2.653489446,CCCNC(=O)OCC(COC(=O)N)(CC)C
WZJZMXBKUWKXTQ-UHFFFAOYSA-N,['CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1'],[-4.6300001],0.0,-4.6300001,CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1
WZKXTRAAYUOPSE-UHFFFAOYSA-N,['OCC(COc1ccc(cc1)OC)(O)C'],[-1.59767268],0.0,-1.597672678,OCC(COc1ccc(cc1)OC)(O)C
WZOZEZRFJCJXNZ-UHFFFAOYSA-N,['CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)N'],[-3.60886553],0.0,-3.608865528,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)N
WZRLTEAJABPZBF-UHFFFAOYSA-N,['CCC(C(c1ccccc1)(C(=O)N)CCN1CCOCC1)C'],[-3.23551987],0.0,-3.235519873,CCC(C(c1ccccc1)(C(=O)N)CCN1CCOCC1)C
WZUMCRQKXQMYEY-UHFFFAOYSA-N,['COc1cc2c(cc1OC)CCN(C2CCc1ccc(c(c1Cl)Cl)Cl)C'],[-6.47165942],0.0,-6.471659417,COc1cc2c(cc1OC)CCN(C2CCc1ccc(c(c1Cl)Cl)Cl)C
XADCESSVHJOZHK-UHFFFAOYSA-N,['CCOC(=O)C1(CCN(CC1)C)c1ccccc1'],[-1.89],0.0,-1.89,CCOC(=O)C1(CCN(CC1)C)c1ccccc1
XAMBIJWZVIZZOG-UHFFFAOYSA-N,['NNc1ccc(cc1)C'],[-1.23877901],0.0,-1.238779012,NNc1ccc(cc1)C
XAMZAUGUBOIFKY-UHFFFAOYSA-N,['CN(c1c(=O)[nH]c(=O)n(c1C)c1ccccc1)C'],[-2.18527435],0.0,-2.185274347,CN(c1c(=O)[nH]c(=O)n(c1C)c1ccccc1)C
XANUSFXLDREZGY-UHFFFAOYSA-N,['[O-][N+](=O)c1ccc(o1)/C=N\\N1CC(=O)N(C1=O)CC(=O)OCC'],[-2.44642064],0.0,-2.446420643,[O-][N+](=O)c1ccc(o1)/C=N\N1CC(=O)N(C1=O)CC(=O)OCC
XAPRFLSJBSXESP-UHFFFAOYSA-N,['OC(=O)c1c(O)c(nc2c1cccc2)c1ccccc1'],[-4.9037257],0.0,-4.903725699,OC(=O)c1c(O)c(nc2c1cccc2)c1ccccc1
XAQRHUZUBSOOSY-UHFFFAOYSA-N,['CCN1C(CCC1(C)C)c1c[nH]c2c1cccc2'],[-2.65937717],0.0,-2.659377174,CCN1C(CCC1(C)C)c1c[nH]c2c1cccc2
XAUDJQYHKZQPEU-UHFFFAOYSA-N,['OC[C@H]1O[C@H](C[C@@H]1O)n1cnc(nc1=O)N'],[-0.56106331],0.0,-0.561063305,OC[C@H]1O[C@H](C[C@@H]1O)n1cnc(nc1=O)N
XBAVGYMDOXCWQU-UHFFFAOYSA-N,['OCc1c(C)[nH]c(=O)[nH]c1=O'],[-0.59407061],0.0,-0.594070609,OCc1c(C)[nH]c(=O)[nH]c1=O
XBBDACCLCFWBSI-UHFFFAOYSA-N,['COC(=O)[C@H](Cc1ccc(c(c1)O)O)N'],[0.67527113],0.0,0.67527113,COC(=O)[C@H](Cc1ccc(c(c1)O)O)N
XBCXJKGHPABGSD-UHFFFAOYSA-N,['Cn1ccc(=O)[nH]c1=O'],[-0.80000001],0.0,-0.80000001,Cn1ccc(=O)[nH]c1=O
XBGNOMBPRQVJSR-UHFFFAOYSA-N,['CCC(c1ccc(cc1)[N+](=O)[O-])C(=O)O'],[-2.56240913],0.0,-2.562409134,CCC(c1ccc(cc1)[N+](=O)[O-])C(=O)O
XBHCIDWYCKQMQS-UHFFFAOYSA-N,['CCOc1cc(C)ccc1C(C)C'],[-4.4029013],0.0,-4.402901304,CCOc1cc(C)ccc1C(C)C
XBHOUXSGHYZCNH-UHFFFAOYSA-N,['c1ccc(cc1)c1nc2c(s1)cccc2'],[-4.38018246],0.0,-4.380182465,c1ccc(cc1)c1nc2c(s1)cccc2
XBJBPGROQZJDOJ-UHFFFAOYSA-N,['FCCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCN(CC1)C)c(c2)F'],[-1.70280131],0.0,-1.702801312,FCCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCN(CC1)C)c(c2)F
XBPMXUYSYAIPTR-UHFFFAOYSA-N,['CC(OC(=O)N1CC=Cc2c1cccc2)C'],[-4.29956929],0.0,-4.299569289,CC(OC(=O)N1CC=Cc2c1cccc2)C
XBQMOSVDTGDYFV-UHFFFAOYSA-N,['ONC(=O)/C=C/c1ccc(c(c1)C)OC'],[-2.29941719],0.0,-2.299417192,ONC(=O)/C=C/c1ccc(c(c1)C)OC
XBQPHDPNQNWVDG-UHFFFAOYSA-N,['CCN1CCCC(C1)OC(=O)Nc1ccc(cc1)Cl'],[-3.59834075],0.0,-3.598340746,CCN1CCCC(C1)OC(=O)Nc1ccc(cc1)Cl
XBSXQOUEVBSXEI-UHFFFAOYSA-N,['CCCC(COC(=O)N)(COC(=O)N)CC'],[-2.15382421],0.0,-2.153824213,CCCC(COC(=O)N)(COC(=O)N)CC
XBTOSRUBOXQWBO-UHFFFAOYSA-N,['Nc1ccc2c(c1)cn[nH]2'],[-0.72850387],0.0,-0.728503874,Nc1ccc2c(c1)cn[nH]2
XBZKJGBIPSQKAU-UHFFFAOYSA-N,['Brc1ccc2c(c1)C(=O)c1c3c2ccc(c3ccc1)Br'],[-8.6956899],0.0,-8.695689899,Brc1ccc2c(c1)C(=O)c1c3c2ccc(c3ccc1)Br
XCDXSSFOJZZGQC-UHFFFAOYSA-N,['ClCCN(c1ccc2c(c1)cccc2)CCCl'],[-5.28697823],0.0,-5.286978232,ClCCN(c1ccc2c(c1)cccc2)CCCl
XCENPWBBAXQVCG-UHFFFAOYSA-N,['O=CC1(CCNCC1)c1ccccc1'],[-1.0980773],0.0,-1.098077299,O=CC1(CCNCC1)c1ccccc1
XCEYNQCFXXAOBL-UHFFFAOYSA-N,['CCCCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1'],[-4.6799998],0.0,-4.6799998,CCCCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1
XCGOOGLJHMKVRE-UHFFFAOYSA-N,['OC(=O)C(c1ccc2c(c1)nc(s2)c1ccccc1)C'],[-4.10401069],0.0,-4.10401069,OC(=O)C(c1ccc2c(c1)nc(s2)c1ccccc1)C
XCGSFFUVFURLIX-UHFFFAOYSA-N,['O=C([C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)c[nH]3)N[C@]1(C)O[C@@]2(N(C1=O)[C@@H](Cc1ccccc1)C(=O)N1[C@H]2CCC1)O'],[-5.30063668],0.0,-5.300636677,O=C([C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)c[nH]3)N[C@]1(C)O[C@@]2(N(C1=O)[C@@H](Cc1ccccc1)C(=O)N1[C@H]2CCC1)O
XCGYUJZMCCFSRP-UHFFFAOYSA-N,['OCc1cc2CCC(Nc2cc1[N+](=O)[O-])CNC(C)C'],[-2.53258417],0.0,-2.532584171,OCc1cc2CCC(Nc2cc1[N+](=O)[O-])CNC(C)C
XCJXQCUJXDUNDN-UHFFFAOYSA-N,['ClC1=C(Cl)[C@]2(C([C@]1(Cl)[C@H]1[C@@H]2CC=C1)(Cl)Cl)Cl'],[-5.6399999],0.0,-5.6399999,ClC1=C(Cl)[C@]2(C([C@]1(Cl)[C@H]1[C@@H]2CC=C1)(Cl)Cl)Cl
XCKRRIQXHFBKKB-UHFFFAOYSA-N,['CC(OC(=O)[C@](c1cccc(c1)Cl)(c1ccc(cc1)Cl)O)C'],[-4.5300002],0.0,-4.5300002,CC(OC(=O)[C@](c1cccc(c1)Cl)(c1ccc(cc1)Cl)O)C
XCLJRCAJSCMIND-UHFFFAOYSA-N,['CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H]([C@@H]([C@@H]([C@H]([C@]1(C)O)O)C)N)C)(C)O'],[-6.10864527],0.0,-6.10864527,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H]([C@@H]([C@@H]([C@H]([C@]1(C)O)O)C)N)C)(C)O
XCPGHVQEEXUHNC-UHFFFAOYSA-N,['COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C'],[-6.50288322],0.0,-6.502883221,COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C
XCSGPAVHZFQHGE-UHFFFAOYSA-N,['COCN(c1c(CC)cccc1CC)C(=O)CCl'],[-3.26],0.0,-3.26,COCN(c1c(CC)cccc1CC)C(=O)CCl
XCTYLCDETUVOIP-UHFFFAOYSA-N,['CCSc1ccc2c(c1)N(CCCN1CCN(CC1)C)c1c(S2)cccc1'],[-6.83537768],0.0,-6.83537768,CCSc1ccc2c(c1)N(CCCN1CCN(CC1)C)c1c(S2)cccc1
XCWKEQWYRJVKOK-UHFFFAOYSA-N,['Clc1ccc(c(c1)Cl)C1(OC1Cl)C(=O)N'],[-3.29216158],0.0,-3.292161581,Clc1ccc(c(c1)Cl)C1(OC1Cl)C(=O)N
XCWPBWWTGHQKDR-UHFFFAOYSA-N,['S=C1SCCS1'],[0.31438575],0.0,0.314385747,S=C1SCCS1
XCWPUUGSGHNIDZ-UHFFFAOYSA-N,['COc1cc2c(cc1OC)[nH]c(c2CCN1CCN(CC1)c1ccccc1)C'],[-4.24859969],0.0,-4.24859969,COc1cc2c(cc1OC)[nH]c(c2CCN1CCN(CC1)c1ccccc1)C
XCXKZBWAKKPFCJ-UHFFFAOYSA-N,['CCCCCCCCCCCCCCC(=O)C'],[-6.2048992],0.0,-6.204899204,CCCCCCCCCCCCCCC(=O)C
XCXZAVJKBNSINK-UHFFFAOYSA-N,['CCN(c1c(C)n(C)c(=O)n(c1=O)c1ccccc1)CC'],[-3.09802681],0.0,-3.098026809,CCN(c1c(C)n(C)c(=O)n(c1=O)c1ccccc1)CC
XCYWUZHUTJDTGS-UHFFFAOYSA-N,['COC1CCC=CO1'],[-0.78329524],0.0,-0.783295238,COC1CCC=CO1
XDCFGLSPLPULQH-UHFFFAOYSA-N,['OC(CO)CN1C(=O)COc2c1cc(Cl)cc2'],[-0.59681628],0.0,-0.596816279,OC(CO)CN1C(=O)COc2c1cc(Cl)cc2
XDDCZCNSNJJQDF-UHFFFAOYSA-N,['C=CCn1c(C)c(Br)c(=O)n(c1=O)c1ccccc1'],[-2.85064219],0.0,-2.850642192,C=CCn1c(C)c(Br)c(=O)n(c1=O)c1ccccc1
XDGIQCFWQNHSMV-UHFFFAOYSA-N,['Brc1ccc(cc1)P(=O)(O)O'],[-2.13169014],0.0,-2.13169014,Brc1ccc(cc1)P(=O)(O)O
XDIZFCKCCMUFFG-UHFFFAOYSA-N,['CCCC(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)Cc1c(OC)cc(c(c1O)C(=O)CCC)O'],[-5.3410398],0.0,-5.341039799,CCCC(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)Cc1c(OC)cc(c(c1O)C(=O)CCC)O
XDNBJTQLKCIJBV-UHFFFAOYSA-N,['CCOP(=S)(Oc1ccc(cc1)[S@@](=O)C)OCC'],[-2.3],0.0,-2.3,CCOP(=S)(Oc1ccc(cc1)[S@@](=O)C)OCC
XDPCNPCKDGQBAN-UHFFFAOYSA-N,['O[C@@H]1COCC1' 'OC1COCC1'],[1.05      1.0549945],0.47,1.05249725,O[C@@H]1COCC1
XDPKQGKEOCYMQC-UHFFFAOYSA-N,['O=C1CC(=O)N(N1c1ccccc1)c1ccccc1'],[-2.27899983],0.0,-2.278999832,O=C1CC(=O)N(N1c1ccccc1)c1ccccc1
XDROKJSWHURZGO-UHFFFAOYSA-N,['O=c1ccc2c(o1)c1ccoc1cc2'],[-2.33560396],0.0,-2.335603961,O=c1ccc2c(o1)c1ccoc1cc2
XDRYMKDFEDOLFX-UHFFFAOYSA-N,['NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N'],[-4.06723648],0.0,-4.067236478,NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N
XDTMQSROBMDMFD-UHFFFAOYSA-N,['C1CCCCC1'],[-3.0999999],0.0,-3.0999999,C1CCCCC1
XDTNOYLBDDCJSK-UHFFFAOYSA-N,['NC1=NC(N(C(=N1)N)OCc1ccc(c(c1)Cl)Cl)(C)C'],[-2.71532534],0.0,-2.715325344,NC1=NC(N(C(=N1)N)OCc1ccc(c(c1)Cl)Cl)(C)C
XDWLRMBWIWKFNC-UHFFFAOYSA-N,['Nc1ccc(nn1)/C=C/c1ccc(o1)[N+](=O)[O-]'],[-2.64943963],0.0,-2.64943963,Nc1ccc(nn1)/C=C/c1ccc(o1)[N+](=O)[O-]
XDXDZDZNSLXDNA-UHFFFAOYSA-N,['O[C@H]1[C@@H](N)C[C@@H](O[C@H]1C)O[C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C'],[-4.14509917],0.0,-4.14509917,O[C@H]1[C@@H](N)C[C@@H](O[C@H]1C)O[C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C
XDZZQMNDCFNREN-UHFFFAOYSA-N,['CC(CS(=O)(=O)O)N'],[0.85645746],0.0,0.856457462,CC(CS(=O)(=O)O)N
XEABSBMNTNXEJM-UHFFFAOYSA-N,['OC(=O)CC[Ge](=O)O[Ge](=O)CCC(=O)O'],[-1.49328405],0.0,-1.493284048,OC(=O)CC[Ge](=O)O[Ge](=O)CCC(=O)O
XEAQIWGXBXCYFX-UHFFFAOYSA-N,['COC1=CC(=O)O[C@H](C1)/C=C/c1ccccc1'],[-2.3665451],0.0,-2.366545098,COC1=CC(=O)O[C@H](C1)/C=C/c1ccccc1
XEAVLJLNCQZBQI-UHFFFAOYSA-N,['COc1ccccc1C1CCC2N(C1)CCCC2'],[-3.55159516],0.0,-3.551595161,COc1ccccc1C1CCC2N(C1)CCCC2
XEDWWPGWIXPVRQ-UHFFFAOYSA-N,['O=C(c1ccc(c(c1O)O)O)c1cc(O)c(c(c1)O)O'],[-3.28451425],0.0,-3.284514255,O=C(c1ccc(c(c1O)O)O)c1cc(O)c(c(c1)O)O
XEEDURHPFVXALT-UHFFFAOYSA-N,['O=C1NC(=O)C(N1)(c1ccc(cc1)O)c1ccccc1'],[-2.02890163],0.0,-2.028901626,O=C1NC(=O)C(N1)(c1ccc(cc1)O)c1ccccc1
XEFQLINVKFYRCS-UHFFFAOYSA-N,['Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl'],[-4.46],0.0,-4.46,Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl
XEIDPXZIMOWYQI-UHFFFAOYSA-N,['Nc1ccc2c(c1)CON(C2)C(=O)C'],[-1.01662233],0.0,-1.016622326,Nc1ccc2c(c1)CON(C2)C(=O)C
XEKOWRVHYACXOJ-UHFFFAOYSA-N,['CCOC(=O)C'],[-0.04],0.0,-0.039999999,CCOC(=O)C
XEMDFXJDJFUOFL-UHFFFAOYSA-N,['CCCCCC(NCCSS(=O)(=O)O)CC'],[-1.75281965],0.0,-1.752819655,CCCCCC(NCCSS(=O)(=O)O)CC
XENUZQKXLSDMDY-UHFFFAOYSA-N,['OS(=O)(=O)SCCNCCCc1ccccc1'],[-1.2198259],0.0,-1.2198259,OS(=O)(=O)SCCNCCCc1ccccc1
XEOKALCMOZKIBM-UHFFFAOYSA-N,['CN(CCCN1c2ccc(cc2Sc2c1cc(Cl)c(c2)O)O)C'],[-5.89482756],0.0,-5.894827561,CN(CCCN1c2ccc(cc2Sc2c1cc(Cl)c(c2)O)O)C
XEOXEBNPBKUGJH-UHFFFAOYSA-N,['O=CN[C@H](C(Cl)(Cl)Cl)n1ccn(cc1)[C@H](C(Cl)(Cl)Cl)NC=O'],[-4.1900001],0.0,-4.1900001,O=CN[C@H](C(Cl)(Cl)Cl)n1ccn(cc1)[C@H](C(Cl)(Cl)Cl)NC=O
XEPMSXZCQZXKRP-UHFFFAOYSA-N,['ClCCS(=O)(=O)CCl'],[-1.5],0.0,-1.5,ClCCS(=O)(=O)CCl
XESARGFCSKSFID-UHFFFAOYSA-N,['OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1[nH]nc(c1O)C(=O)N'],[0.25378781],0.0,0.253787814,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1[nH]nc(c1O)C(=O)N
XEYBRNLFEZDVAW-UHFFFAOYSA-N,['CCCCC[C@H](/C=C/[C@@H]1[C@@H](O)CC(=O)[C@H]1C/C=C/CCCC(=O)O)O'],[-2.47],0.0,-2.47,CCCCC[C@H](/C=C/[C@@H]1[C@@H](O)CC(=O)[C@H]1C/C=C/CCCC(=O)O)O
XEZNGIUYQVAUSS-UHFFFAOYSA-N,['O1CCOCCOCCOCCOCCOCC1'],[-0.54752895],0.0,-0.547528954,O1CCOCCOCCOCCOCCOCC1
XFCDHFGTGWBPIE-UHFFFAOYSA-N,['CC(Cc1ccccc1)NNC(C)C'],[-2.9659295],0.0,-2.9659295,CC(Cc1ccccc1)NNC(C)C
XFDJYSQDBULQSI-UHFFFAOYSA-N,['CCN1CC(C(C1=O)(c1ccccc1)c1ccccc1)CCN1CCOCC1'],[-4.87798653],0.0,-4.877986526,CCN1CC(C(C1=O)(c1ccccc1)c1ccccc1)CCN1CCOCC1
XFGUWVXEXZICLY-UHFFFAOYSA-N,['ONC(=O)c1cc(Cl)nc(c1)Cl'],[-1.32123436],0.0,-1.32123436,ONC(=O)c1cc(Cl)nc(c1)Cl
XFKXNUIIWKUVFV-UHFFFAOYSA-N,['OCC(c1ccc(cc1)C)C(=O)OC1CC2CCC(C1)N2C'],[-2.50156056],0.0,-2.501560561,OCC(c1ccc(cc1)C)C(=O)OC1CC2CCC(C1)N2C
XFNAGAQPPRZSFP-UHFFFAOYSA-N,['O=NC=c1cc[nH]cc1'],[0.54937521],0.0,0.549375206,O=NC=c1cc[nH]cc1
XFNJYAKDBJUJAJ-UHFFFAOYSA-N,['BrC[C@H](Br)C'],[-2.1500001],0.0,-2.1500001,BrC[C@H](Br)C
XGCHAIDDPMFRLJ-UHFFFAOYSA-N,['Clc1ccc(c(c1Cl)O)Cl'],[-2.6400001],0.0,-2.6400001,Clc1ccc(c(c1Cl)O)Cl
XGEGHDBEHXKFPX-UHFFFAOYSA-N,['CNC(=O)N'],[1.13],0.0,1.13,CNC(=O)N
XGFHLWWVVDNLGA-UHFFFAOYSA-N,['CCN(C(=O)CN1C(C)(C)CCC1(C)C)CC'],[-2.88815783],0.0,-2.888157833,CCN(C(=O)CN1C(C)(C)CCC1(C)C)CC
XGGVMZAOGRFJIR-UHFFFAOYSA-N,['CCCN1CCC(CC1)OC(=O)Nc1c(C)cccc1C'],[-4.45868572],0.0,-4.458685722,CCCN1CCC(CC1)OC(=O)Nc1c(C)cccc1C
XGLHJEZLNGXEAZ-UHFFFAOYSA-N,['Cn1c(=S)[nH]nc1c1ccccc1'],[-2.51075397],0.0,-2.510753974,Cn1c(=S)[nH]nc1c1ccccc1
XGLHYBVJPSZXIF-UHFFFAOYSA-N,['CCC(c1ccccc1)(O)C'],[-1.86923458],0.0,-1.869234582,CCC(c1ccccc1)(O)C
XGMDBMXEIAXDGE-UHFFFAOYSA-N,['CN1CCc2c(C1)cccc2NC(=O)c1ccccc1'],[-2.93830453],0.0,-2.938304526,CN1CCc2c(C1)cccc2NC(=O)c1ccccc1
XGMPVBXKDAHORN-UHFFFAOYSA-N,"['CC(=O)O[C@@H]1C[C@@H]2[C@]([C@@]1(O)C(=O)COC(=O)C)(C)C[C@H]([C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)O'
 'CC(=O)O[C@@H]1C[C@@H]2[C@]([C@@]1(O)C(=O)COC(=O)C)(C)C[C@@H]([C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)O']",[-4.1300001  -4.12966539],0.01,-4.129832744,CC(=O)O[C@@H]1C[C@@H]2[C@]([C@@]1(O)C(=O)COC(=O)C)(C)C[C@H]([C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)O
XGOMGJMAAOSFKF-UHFFFAOYSA-N,['Nc1ccc2c(c1)nc1c(c2)cc(cc1)S(=O)(=O)N'],[-2.96830819],0.0,-2.968308192,Nc1ccc2c(c1)nc1c(c2)cc(cc1)S(=O)(=O)N
XGPFPXALZVOKRI-UHFFFAOYSA-N,['S=C1NC(C(=O)N1c1ccccc1)C'],[-2.08142522],0.0,-2.08142522,S=C1NC(C(=O)N1c1ccccc1)C
XGVJWXAYKUHDOO-UHFFFAOYSA-N,['O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1O)c1cc2OCOc2cc1C3'],[-2.61307417],0.0,-2.613074174,O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1O)c1cc2OCOc2cc1C3
XGWFJBFNAQHLEF-UHFFFAOYSA-N,['OC(=O)c1c2ccccc2cc2c1cccc2'],[-3.41740917],0.0,-3.417409165,OC(=O)c1c2ccccc2cc2c1cccc2
XGXDBLPZUSKNSA-UHFFFAOYSA-N,['C[C@@H]1C[C@@H](C(=O)N1c1ccccc1)N'],[-1.08341588],0.0,-1.083415882,C[C@@H]1C[C@@H](C(=O)N1c1ccccc1)N
XGYICSXQOIEICF-UHFFFAOYSA-N,['O=c1[nH]c2c(o1)cc(c(c2)Cl)N'],[-1.12316747],0.0,-1.123167465,O=c1[nH]c2c(o1)cc(c(c2)Cl)N
XHMIIRLZSKEDPY-UHFFFAOYSA-N,['CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN(CC=C(C)C)CC=C(C)C)C'],[-8.93543501],0.0,-8.935435009,CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN(CC=C(C)C)CC=C(C)C)C
XHOJAWVAWFHGHL-UHFFFAOYSA-N,['CC(N1CCC(CC1)N(c1ccc(cc1)Cl)C(=O)Cc1ccccc1)C'],[-6.04618557],0.0,-6.046185572,CC(N1CCC(CC1)N(c1ccc(cc1)Cl)C(=O)Cc1ccccc1)C
XHQFUPTZQYGGHC-UHFFFAOYSA-N,['O=C1N=c2c(=C1Nc1ccccc1)cccc2'],[-2.8471488],0.0,-2.847148805,O=C1N=c2c(=C1Nc1ccccc1)cccc2
