InchiKey,smiles,new_logBB,new_BBclass,canon_smiles
XKFIQZCHJUUSBA-UHFFFAOYSA-N,OC(CN1CCCCC1)c2cc(on2)c3ccccc3,,1,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1
XKFPYPQQHFEXRZ-UHFFFAOYSA-N,Cc1cc(no1)C(=O)NNCc2ccccc2,,1,Cc1cc(C(=O)NNCc2ccccc2)no1
XKRFYHLGVUSROY-UHFFFAOYSA-N,[Ar],0.03,1,[Ar]
XLJWJFKYRFPJSD-UHFFFAOYSA-N,Fc1ccc(cc1)C4CC5CN(CCn3c(=O)[nH]c2ccccc2c3=O)CC45,,1,O=c1[nH]c2ccccc2c(=O)n1CCN1CC2CC(c3ccc(F)cc3)C2C1
XLLBHYOQOOFVLH-UHFFFAOYSA-N,c1ccc2c(c(C(N[C@@H](CC)c3ccccc3)=O)c(OCCNC(Cc3c(cccc3)C(=O)O)=O)c(c3ccccc3)n2)c1,,0,CCC(NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
XLMALTXPSGQGBX-UHFFFAOYSA-N,O=C(CC)OC([C@H](C)CN(C)C)(C1=CC=CC=C1)CC2=CC=CC=C2,0.46,1,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C
XLMPPFTZALNBFS-UHFFFAOYSA-N,n1nn(C)c(c12)cc(cc2)C(n3cncn3)c4ccc(Cl)cc4,-0.16,1,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21
XLOMZPUITCYLMJ-UHFFFAOYSA-N,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,,1,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
XLOQNFNTQIRSOX-UHFFFAOYSA-N,CC(CN2c1ccccc1Sc3ccc(cc23)C(C)=O)N(C)C,,1,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
XLUOEAVFTBLQFT-UHFFFAOYSA-N,C3=C2N(CC1=CC=CC=C1)C(=O)\C(NNC2=CC=C3)=C(\N)N=O,,1,NC(N=O)=C1NNc2ccccc2N(Cc2ccccc2)C1=O
XLYBIDWGRCVKEW-UHFFFAOYSA-N,CN(C)Cc1oc(CSCCNC2C([N+]([O-])=O)=CC=N2)cc1,,0,CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1
XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.04,1,O
XMAYWYJOQHXEEK-UHFFFAOYSA-N,CC(=O)N1CCN(CC1)c5ccc(OCC3COC(Cn2ccnc2)(O3)c4ccc(Cl)cc4Cl)cc5,-0.63,1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
XMKPWAJOBWNRGY-UHFFFAOYSA-N,O=C(N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(C1)=O)c5ccc(C(N6CCC6)=O)cc5,-1,1,O=C(c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1)N1CCC1
XMNFWSAYWSUJMH-UHFFFAOYSA-N,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccc(O)cc3)C4=O,,0,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C
XMQVYNAURODYCQ-UHFFFAOYSA-N,CC5(C)SC4C(NC(=O)C(NC(=O)c2cnc1cccnc1c2O)c3ccccc3)C(=O)N4C5C(O)=O,,0,CC1(C)SC2C(NC(=O)C(NC(=O)c3cnc4cccnc4c3O)c3ccccc3)C(=O)N2C1C(=O)O
XMRWAAOHXNIGHP-UHFFFAOYSA-N,COc1ccc(C#N)cc1C(=O)NCCN2CCC(CC2)C(=O)c3ccc(F)cc3,,1,COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1
XMSHMDUKBFIXTK-UHFFFAOYSA-N,CN[S](=O)(=O)CCC=2C=C1C=C(NC1=CC=2)C3([H])CCN(C)CC3,,1,CNS(=O)(=O)CCc1ccc2[nH]c(C3CCN(C)CC3)cc2c1
XMUZRUCADGTCPX-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)C5CCN(CCCN3c2ccccc2Sc4ccc(cc34)C(F)(F)F)CC5,,1,O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
XMXHEBAFVSFQEX-UHFFFAOYSA-N,COc1cc(ccc1OCCCN2CCC(CC2)c3noc4cc(F)ccc34)C(C)=O,,1,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
XNKLLVCARDGLGL-UHFFFAOYSA-N,OCC1C=CC(O1)n(c2)c(=O)[nH]c(=O)c2C,-0.480833398,1,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O
XNLICIUVMPYHGG-UHFFFAOYSA-N,CC(=O)CCC,-0.01,1,CCCC(C)=O
XOEUHCONYHZURQ-UHFFFAOYSA-N,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C3(C)O,,0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O
XOFYZVNMUHMLCC-UHFFFAOYSA-N,OC1(C(CO)=O)CC[C@@]([C@]1(C)C2)([H])[C@]3([H])CCC4=CC(C=C[C@]4(C)[C@@]3([H])C2=O)=O,-0.9,1,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO
XOUUASFVIPGONU-UHFFFAOYSA-N,COc1ccccc1N4CCN(CCCCN2C(=O)C3C(=O)N(C(=O)C(C2=O)C3(C)C)C(C)(C)C)CC4,,1,COc1ccccc1N1CCN(CCCCN2C(=O)C3C(=O)N(C(C)(C)C)C(=O)C(C2=O)C3(C)C)CC1
XPFRXWCVYUEORT-UHFFFAOYSA-N,NC(=O)NC(=O)Cc1ccccc1,,1,NC(=O)NC(=O)Cc1ccccc1
XPNMCDYOYIKVGB-UHFFFAOYSA-N,CC(C)c1cc(c(cc1)OC)CNC(C23)C(N(CC2)CC3)C(c4ccccc4)c5ccccc5,0.479999995,1,COc1ccc(C(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1
XPNMCDYOYIKVGB-UHFFFAOYSA-P,COc1ccc(C(C)C)cc1C[NH2+]C1C2CC[NH+](CC2)C1C(c1ccccc1)c1ccccc1,0.47999999,1,COc1ccc(C(C)C)cc1C[NH2+]C1C2CC[NH+](CC2)C1C(c1ccccc1)c1ccccc1
XPOQHMRABVBWPR-UHFFFAOYSA-N,FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3,,0,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1
XQLWNAFCTODIRK-UHFFFAOYSA-N,CC(C)([H])[C@](C#N)(CCCN(C)CC/C1=C/C=C(/OC)C(=C1)OC)C2=CC(OC)=C(OC)C(=C2)OC,,1,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
XQSPYNMVSIKCOC-UHFFFAOYSA-N,O=C1N([C@H]2O[C@@H](CO)SC2)C=C(F)C(N)=N1,-1.22,0,Nc1nc(=O)n(C2CSC(CO)O2)cc1F
XRCKXULNIUSXFZ-UHFFFAOYSA-N,Cc1cnn(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(Cl)cccc4Cl,,0,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
XRECTZIEBJDKEO-UHFFFAOYSA-N,Nc1nc(=O)[nH]cc1F,,1,Nc1nc(=O)[nH]cc1F
XREUEWVEMYWFFA-UHFFFAOYSA-N,CC1OC(CC(N)C1O)OC4CC(O)(Cc5c(O)c3C(=O)c2cccc(O)c2C(=O)c3c(O)c45)C(C)=O,,0,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O
XRYLGRGAWQSVQW-UHFFFAOYSA-N,CN1CCN(CC1)C3Cc2ccccc2Sc4ccc(Cl)cc34,,1,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1
XSBSKEQEUFOSDD-UHFFFAOYSA-N,C[N+]1(CCCC1)CCCCC[N+]2(C)CCCC2,,0,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
XSCGXQMFQXDFCW-UHFFFAOYSA-N,FC(F)(F)c(c1)ccc(c12)Sc3c(cccc3)N2CCCN(C)C,1.44000005,1,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
XSCGXQMFQXDFCW-UHFFFAOYSA-O,C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1.4400001,1,C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
XSFJVAJPIHIPKU-UHFFFAOYSA-N,CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO,,1,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
XSPUSVIQHBDITA-UHFFFAOYSA-N,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)Cn3nnc(C)n3)c4csc(N)n4,,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1
XSQCKDORBNQRDB-UHFFFAOYSA-N,c1c(Cl)nc(N2CCN(CCCCN3C(CCC3)=O)CC2)cc1C(F)(F)F,,1,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1
XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(=O)N,-0.141,1,NC(N)=O
XSTXAVWGXDQKEL-UHFFFAOYSA-N,ClC(Cl)=CCl,0.273000003,1,ClC=C(Cl)Cl
XSVMFMHYUFZWBK-UHFFFAOYSA-N,CCN(C)C(=O)Oc(ccc1)cc1[C@H](C)N(C)C,0.88,1,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1
XSVMFMHYUFZWBK-UHFFFAOYSA-O,CCN(C)C(=O)Oc1cccc(C(C)[NH+](C)C)c1,0.88,1,CCN(C)C(=O)Oc1cccc(C(C)[NH+](C)C)c1
XSWHNYGMWWVAIE-UHFFFAOYSA-N,OC(C1CCCCN1)(c2ccccc2)c3ccccc3,,1,OC(c1ccccc1)(c1ccccc1)C1CCCCN1
XTJMTDZHCLBKFU-UHFFFAOYSA-N,CC(C)(C)NCC(O)c1ccccc1F,,1,CC(C)(C)NCC(O)c1ccccc1F
XTKDAFGWCDAMPY-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,,1,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
XTQJOPSMZPNESC-UHFFFAOYSA-N,O=C1C(N2C(C3N1CCC3)(O)OC(C)(NC(C(C4)CN(C)C5C4C6=CC=CC7C6=C(C=CN7)C5)=O)C2=O)CC8=CC=CC=C8,-1.1,0,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2C3=CC=CC4NC=CC(=C34)CC21
XTVMZZBLCLWBPM-UHFFFAOYSA-N,CC(C)(C)C1CCCCC1,0.610000005,1,CC(C)(C)C1CCCCC1
XTXXOHPHLNROBN-UHFFFAOYSA-N,O=C1CN2C(CCC2=O)N1,,1,O=C1CN2C(=O)CCC2N1
XUBOMFCQGDBHNK-UHFFFAOYSA-N,C[C@@]1([H])CN(CCN1)C=2C([F])=CC3=C(C=2OC)N(C=C(C3=O)C(O)=O)[C@]4([H])CC4,,1,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
XUCIJNAGGSZNQT-UHFFFAOYSA-N,N#C[C@]([H])(O[C@]2([H])O[C@@]([H])(CO[C@]1([H])O[C@@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@@]1(O)[H])[C@](O)([H])[C@@](O)([H])[C@@]2(O)[H])C=3C=CC=CC=3,,0,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1
XUFMBCCQNVMJQN-UHFFFAOYSA-N,C[N+]6(CCCC6)C4C[C@@]3(C)[C@]2(C)CC[C@@]1(C)C[C@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@@](C)1[C@](C)2CC[C@@](C)3[C@H]4OC(C)=O,-9.82,0,CC(=O)OC1CC2(C)CCC3(C)C4(C)CC([N+]5(C)CCCC5)C(OC(C)=O)C4(C)CCC3(C)C2(C)CC1N1CCCCC1
XUFQPHANEAPEMJ-UHFFFAOYSA-N,NC(N)=Nc1scc(CSCCC(N)=N[S](N)(=O)=O)n1,,1,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
XUFXOAAUWZOOIT-UHFFFAOYSA-N,C[C@]3([H])O[C@@]([H])(O[C@@]1([H])[C@](O)([H])[C@@](O)([H])[C@@]([H])(O[C@]1([H])CO)O[C@@]2([H])[C@](O)([H])[C@@](O)([H])[C@](O)([H])O[C@]2([H])CO)[C@](O)([H])[C@](O)([H])[C@]3([H])N[C@]4([H])C=C(CO)[C@@](O)([H])[C@@](O)([H])[C@]4(O)[H],,0,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O
XUHMGFKQBWZWPO-UHFFFAOYSA-N,CCCCCCSc1nsnc1C1=CCCN(C)C1,,1,CCCCCCSc1nsnc1C1=CCCN(C)C1
XUKUURHRXDUEBC-UHFFFAOYSA-N,O=C(O)C[C@H](O)C[C@H](O)CCN1C(C2=CC=C(F)C=C2)=C(C3=CC=CC=C3)C(C(NC4=CC=CC=C4)=O)=C1C(C)C,-1.36,0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O
XUYANFPPYJSBPU-UHFFFAOYSA-N,CC(=O)NCCCC(NC(C)=O)C(O)=O,,1,CC(=O)NCCCC(NC(C)=O)C(=O)O
XVGHTMZUJMMFAT-UHFFFAOYSA-N,Oc1cc(OCCCCOc2ccc(CCC(O)=O)c(O)c2)ccc1C(CC(C)C)=O,-1.52,0,CC(C)CC(=O)c1ccc(OCCCCOc2ccc(CCC(=O)O)c(O)c2)cc1O
XVGOZDAJGBALKS-UHFFFAOYSA-N,CCN1CCN(CC1)c4cc(c2ccc(F)cc2)c3CCCCCCc3n4,,1,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1
XVPRVMIFXXOEFR-UHFFFAOYSA-N,c1cccn(c12)ncc2CN3CCN(CC3)c4ccc(Cl)cc4,0.64,1,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1
XVUGPUBFELWEAK-UHFFFAOYSA-N,c1ccccc1C2C(CCCN2)NCc3c(OC)ccc(c3)N(S(=O)(=O)C)c(n4)sc(C)c4C,-0.37,1,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1
XVUGPUBFELWEAK-UHFFFAOYSA-P,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1,-0.37,1,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1C[NH2+]C1CCC[NH2+]C1c1ccccc1
XVXGYZFARCOVHS-UHFFFAOYSA-N,CC1OC(CC(N)C1O)OC4CC(O)(Cc5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c45)C(=O)CO,,0,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O
XWLUWCNOOVRFPX-UHFFFAOYSA-N,C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O,,1,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
XWTIDFOGTCVGQB-UHFFFAOYSA-N,CCCCOC(=O)C(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,,1,CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C
XWTYSIMOBUGWOL-UHFFFAOYSA-N,CC(C)(C)NC[C@](O)([H])C1=CC(O)=CC(O)=C1,,1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
XWVOEFLBOSSYGM-UHFFFAOYSA-N,COc1cc(cc(OC)c1OC)C(=O)N2CCOCC2,,1,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
XWXYUMMDTVBTOU-UHFFFAOYSA-N,CC2(C)NC(=O)N(/C1=C/C(=C(C=C1)[N+]([O-])=O)C([F])([F])[F])C2=O,,1,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
XWYBFXIUISNTQG-UHFFFAOYSA-N,CC13CCC(O)CC1CCC4C2CCC(C(=O)CO)C2(C)CC(=O)C34,,1,CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO
XWZAXTGZXFCRFU-UHFFFAOYSA-N,c1cc(F)ccc1CCN(CC2=O)CCN2C(CC3)Cc(c34)ccc(c4)CN(CC)CC,0.48,1,CCN(CC)Cc1ccc2c(c1)CCC(N1CCN(CCc3ccc(F)cc3)CC1=O)C2
XWZXRENCCHMZNF-UHFFFAOYSA-N,CC1OC(=O)N(CC=C)C1=O,,1,C=CCN1C(=O)OC(C)C1=O
XXEPPPIWZFICOJ-UHFFFAOYSA-N,C[C@]([H])(C(=O)C=1C=CC=CC=1)N(CC)CC,,1,CCN(CC)C(C)C(=O)c1ccccc1
XXIFVOHLGBURIG-UHFFFAOYSA-N,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC3(C)C4(O)C(=O)CCl,,1,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl
XXMNJYIHWNIXPJ-UHFFFAOYSA-N,CN(C)CCN(/C1=C/C=C(/[Cl])C=C1)C=2C=CC=CN=2,,1,CN(C)CCN(c1ccc(Cl)cc1)c1ccccn1
XXPANQJNYNUNES-UHFFFAOYSA-N,CN3CC(c1ccccc1)c2cccc(N)c2C3,,1,CN1Cc2c(N)cccc2C(c2ccccc2)C1
XXPVSQRPGBUFKM-UHFFFAOYSA-N,COCCCCC(=NOCCN)c1ccc(Cl)cc1,,1,COCCCCC(=NOCCN)c1ccc(Cl)cc1
XXUUSHCGVZBAOU-UHFFFAOYSA-N,NC(N3C1=CC=CC=C1C2CC2C4=CC=CC=C34)=O,-0.34,1,NC(=O)N1c2ccccc2C2CC2c2ccccc21
XYAANYFFYIRFND-UHFFFAOYSA-N,COc4cc3[nH]c(C)c(CCN1CCN(CC1)c2ccccc2OC)c3cc4OC,,1,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC
XYGXSCVUMIDZRR-UHFFFAOYSA-N,CCCCCC1(CC)C(=O)NC(=O)NC1=O,0.088071968,1,CCCCCC1(CC)C(=O)NC(=O)NC1=O
XYJOGTQLTFNMQG-UHFFFAOYSA-N,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C1O)N(C)C,,0,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O
XZNUGFQTQHRASN-UHFFFAOYSA-N,CNC3C(O)C2OC(OC1C(N)CC(N)C(O)C1O)C(N)CC2OC3OC4OC(CO)C(N)C(O)C4O,,0,CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O
XZPAMMPYTOAFOU-UHFFFAOYSA-N,CN1C2CCC1CC(C2)OC(=O)C(C)(CO)c3ccccc3,,1,CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2
XZSMZRXAEFNJCU-UHFFFAOYSA-N,CCC(=O)c4ccc3Sc1ccccc1N(CCCN2CCN(CCO)CC2)c3c4,,1,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
XZSRRNFBEIOBDA-UHFFFAOYSA-N,CCOC(OCC)C(=O)OCC(=O)C5(O)CC(OC1CC(N)C(O)C(C)O1)c4c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c4C5,,0,CCOC(OCC)C(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O
XZTYGFHCIAKPGJ-UHFFFAOYSA-N,CN(C)CCOC(=O)COc1ccc(Cl)cc1,,1,CN(C)CCOC(=O)COc1ccc(Cl)cc1
XZWYZXLIPXDOLR-UHFFFAOYSA-N,CN(C)C(=N)NC(=N)N,,1,CN(C)C(=N)NC(=N)N
YAENVEMKHWQLSP-UHFFFAOYSA-N,CN2CC14C3CC=C(C)C1Oc5c(O)ccc(CC23)c45,,1,CC1=CCC2C3Cc4ccc(O)c5c4C2(CN3C)C1O5
YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc(c12)n(C)c(=O)[nH]c2=O,-0.293499995,1,Cn1cnc2c1c(=O)[nH]c(=O)n2C
YAQKGZXXQNKEET-UHFFFAOYSA-N,CN3C(=O)CN2CCc1ccccc1C2c4cc(Cl)ccc34,,1,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21
YBBLVLTVTVSKRW-UHFFFAOYSA-N,CC(C)(C#N)C=1C=C(C=C(C=1)CN2C=NC=N2)C(C)(C)C#N,,1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
YBCNXCRZPWQOBR-UHFFFAOYSA-N,CCCC[N+]1(C)[C@]2([H])C[C@@]([H])(C[C@]1([H])[C@]3([H])O[C@]23[H])OC(=O)[C@@]([H])(CO)C=4C=CC=CC=4,,0,CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
YBHZVPYSEUQIII-UHFFFAOYSA-N,CON=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(C)=O)c3ccco3,,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1ccco1
YBJHBAHKTGYVGT-UHFFFAOYSA-N,OC(=O)CCCCC1SCC2NC(=O)NC12,,1,O=C(O)CCCCC1SCC2NC(=O)NC21
YBLPBOGOFFVMPD-UHFFFAOYSA-N,CN(C)Cc1ccc(CSCCNC2=C([N+]([O-])=O)C(Cc3ccccc3)=CN2)o1,-0.73000001,1,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1
YBLPBOGOFFVMPD-UHFFFAOYSA-O,C[NH+](C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-0.73000002,1,C[NH+](C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1
YBMVKDUTYAGKEW-UHFFFAOYSA-N,Oc1ccc(cc1)/C=C([N+]#[C-])/C(=C/c2ccc(O)cc2)[N+]#[C-],,0,[C-]#[N+]C(=Cc1ccc(O)cc1)C(=Cc1ccc(O)cc1)[N+]#[C-]
YBPJJOQQWQASHM-UHFFFAOYSA-N,CC(=CCCN1CCC2(CC1)N(CNC2=O)c3ccccc3)c4ccc(F)cc4,,1,CC(=CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
YBROOZNJUDHTGE-UHFFFAOYSA-N,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(Cc1cnc(C)nc1N)C=O,,1,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N
YCDUQXXFNZLWJU-UHFFFAOYSA-N,CC5(C)SC4C(NC(=O)C(NC(=O)Nc2cnc(Nc1ccc(cc1)S(N)(=O)=O)nc2O)c3ccc(O)cc3)C(=O)N4C5C(O)=O,,0,CC1(C)SC2C(NC(=O)C(NC(=O)Nc3cnc(Nc4ccc(S(N)(=O)=O)cc4)nc3O)c3ccc(O)cc3)C(=O)N2C1C(=O)O
YCFRSTNRXWBZEM-UHFFFAOYSA-N,N[C@H](CC1=CC=CC=C1)C(ON2[C@@H](CCC2)C(O)=O)=O,-0.8,1,NC(Cc1ccccc1)C(=O)ON1CCCC1C(=O)O
YCISZOVUHXIOFY-UHFFFAOYSA-N,CC(=O)OCC(=O)C3(CCC4C2CC(F)C1=CC(=O)C(=CC1(C)C2(F)C(O)CC34C)Br)OC(C)=O,,1,CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)C4=CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C
YCMQHZLCRNKFNN-UHFFFAOYSA-N,O=C(N1CCC(CNc2ncncc2)CC1)OCc3ccccc3,-0.2,1,O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1
YCNCHNSGPIXBFZ-UHFFFAOYSA-N,Cc1ccc(c(c1)N1CCNCC1)Cc1ccccc1,,1,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1
YCNCIZWAGQTWBI-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN5CCN4Cc3[nH]c2ccccc2c3CC4C5,,1,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1
YCOYDOIWSSHVCK-UHFFFAOYSA-N,Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1,0.2,1,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
YCRFSKUCDBJWLX-UHFFFAOYSA-N,CCC(=O)N(C1CCCC1N(C)C)c2ccc(Cl)c(Cl)c2,,1,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C
YCSYSAJQYSMYNJ-UHFFFAOYSA-N,CC3=NN=C4CN=C(C2CC(CCC2N34)Cl)C1=CC=CC=C1Cl,0.57,1,Cc1nnc2n1C1CCC(Cl)CC1C(c1ccccc1Cl)=NC2
YCWROMXNZZIJDQ-UHFFFAOYSA-N,Cc2nn(C)c3NCCN=C(c1cccc(Cl)c1)c23,,1,Cc1nn(C)c2c1C(c1cccc(Cl)c1)=NCCN2
YDDXVAXDYKBWDX-UHFFFAOYSA-N,NC(NC1=NC(CSCC/N=C(NC)/NC#N)=CS1)=N,-0.819999995,1,CNC(=NCCSCc1csc(NC(=N)N)n1)NC#N
YDLQKLWVKKFPII-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)n3c(=S)[nH]c4ccccc34,,1,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1
