InchiKey,smiles,logD,new_logD
WXSRVVZLLPDJNW-UHFFFAOYSA-N,CC(O)(C#Cc1cc2c(cc1F)OCCn1cc(C(N)=O)nc1-2)CF,[2.1],2.1
WXZJALPRVRLDDJ-UHFFFAOYSA-N,C[C@@H](CO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,[2.63],2.6300000000000003
WYDUSKDSKCASEF-UHFFFAOYSA-N,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,[1.78],1.7800000000000002
WYMFQMUBKZKGGQ-UHFFFAOYSA-N,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NC(=O)CCCN(C)C)nc5)cc4c32)C1,[1.1],1.0999999999999999
WYNFWEHUNYACRN-UHFFFAOYSA-N,COc1cc(O)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,[-0.27],-0.27
WYPGVVZBOCXSCK-UHFFFAOYSA-N,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1,[-0.31],-0.31000000000000005
WYWAFLSUBPMQTD-UHFFFAOYSA-N,CS(=O)(=O)NC(=O)CCc1ccccc1,[-1.02],-1.02
WZACCHHDKDZYQO-UHFFFAOYSA-N,COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc1ccc(C)nc1,[3.6],3.599999999999999
WZARUZRRIMOQSV-UHFFFAOYSA-N,Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1,[2.75],2.75
WZAZSNMMWQYKSP-UHFFFAOYSA-N,CN(C)CCCNc1ccc2nc(-c3ccc(F)cc3)c(-c3ccnc(N)n3)n2c1,[2.2],2.1999999999999997
WZBNEZWCNKUOSM-UHFFFAOYSA-N,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,[1.52],1.5200000000000002
WZEKVKYZWVQTGZ-UHFFFAOYSA-N,CN1CCN(C(=O)c2ccc(C(=C3CCN(Cc4cscn4)CC3)c3cccc4cccnc34)cc2)CC1,[1.98],1.98
WZEUNGUUUBFSGF-UHFFFAOYSA-N,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,[3.56],3.5600000000000005
WZFZBDWZUPTUOM-UHFFFAOYSA-N,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccc(F)cc1,[3.2],3.1999999999999997
WZHCOOQXZCIUNC-UHFFFAOYSA-N,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,[2.31],2.31
WZMVQZJKOVPVGZ-UHFFFAOYSA-N,COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,[3.23],3.2300000000000004
WZPILCWIFRRMQR-UHFFFAOYSA-N,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,[1.82],1.82
WZPKCSRWKGDRJH-UHFFFAOYSA-N,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,[2.2],2.1999999999999997
WZPXJWLXZKHFQW-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,[3.2 3.2],3.1999999999999997
WZUJMBPFVFURFH-UHFFFAOYSA-N,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N,[2.91],2.9099999999999997
WZZGQVYQQSYOEW-UHFFFAOYSA-N,CCN(c1cnc(C(=O)[C@H]2C[C@@H]2C(=O)O)c(OC)c1)c1ccc(F)c2ccccc12,[1.4],1.4000000000000004
XABBSEWVPQRAHT-UHFFFAOYSA-N,N[C@H](CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O,[3.25],3.2499999999999987
XADCESSVHJOZHK-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,[1.4],1.4000000000000004
XAGLEFRMTIDVRY-UHFFFAOYSA-N,c1ccc(CCCCN2CCc3ccccc3CC2)cc1,[3.13],3.129999999999999
XAGOQHLVLYAAMO-UHFFFAOYSA-N,CN1CCOc2cc(COc3ccccc3)cnc21,[3.3],3.2999999999999994
XAMINTBJWYIJGB-UHFFFAOYSA-N,CCCc1c(OCCCCSCC(=O)O)ccc(C(C)=O)c1O,[1.3],1.2999999999999996
XAMJZICIEQIVJK-UHFFFAOYSA-N,c1ccc([C@@H]([C@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1,[3.3 3.2],3.2499999999999996
XATUJGCUKAYZDO-UHFFFAOYSA-N,Cn1c(=O)n([C@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)c(F)cc3ncc21,[2.4],2.3999999999999995
XATVWHZPOVAVCL-UHFFFAOYSA-N,Cc1nc(-c2ccc(CN3CCC(N(C)C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc2)no1,[2.1],2.1
XAWDFBXEDPXNIZ-UHFFFAOYSA-N,Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(c3ccccc3)CC2)c(=O)c1=O,[-0.6],-0.5999999999999999
XAWOJZLTWLRVIH-UHFFFAOYSA-N,CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,[2.3],2.3
XAXGZPUPBCYAIE-UHFFFAOYSA-N,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCOCC1,[0.85],0.8499999999999999
XAXUXVNWAUEYTR-UHFFFAOYSA-N,NC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,[3.22],3.2199999999999998
XBBLJGOBAWABOE-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)c(N2CC3CN(C(=O)NS(=O)(=O)c4ccccc4)CC3C2)nc1C,[0.4],0.39999999999999997
XBDVSNZJEZABEP-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)c(N2CCC(NC(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,[1.9],1.9
XBJFQWTUKHEYQX-UHFFFAOYSA-N,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(F)c1,[2.69],2.6899999999999986
XBJQRDCFABQBGT-UHFFFAOYSA-N,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,[3.69],3.69
XBLVKULFUQTLPO-UHFFFAOYSA-N,C[C@@H]1CN(c2noc(C(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,[2.85 2.9 ],2.875
XBPCUCUWBYBCDP-UHFFFAOYSA-N,C1CCC(NC2CCCCC2)CC1,[-0.38],-0.38000000000000006
XBQSEEQOGGDRKW-UHFFFAOYSA-N,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCSCCc1ccccc1,[1.77],1.7699999999999998
XBSMOYJKOLEUHS-UHFFFAOYSA-N,Cc1c[nH]c2ncnc(O[C@H]3CC[C@H](N4CCO[C@H](C)C4)CC3)c12,[3.1 3. ],3.0500000000000007
XCIJOAQPQWKKLY-UHFFFAOYSA-N,Cc1ccc(NC(=O)[C@H](CCO)Oc2ncnc3c2cnn3-c2ncccc2Cl)nc1,[1.8],1.7999999999999996
XCPITERAYNQRGL-UHFFFAOYSA-N,Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,[3.01],3.01
XCSQOVYCOUHVDR-UHFFFAOYSA-N,N#Cc1cc(F)c(Nc2nc(Cl)cn([C@@H](COCCF)C3CC3)c2=O)cc1F,[4.6],4.6
XCVNKDBFHMYYDO-UHFFFAOYSA-N,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,[4.2],4.2
XCXQCDZGZFSADX-UHFFFAOYSA-N,NC(=O)c1cnc2cc(Cl)c(-c3cccnc3)cc2c1NC1CCOCC1,[2.7],2.6999999999999997
XCYOKZFYAJSASP-UHFFFAOYSA-N,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccc(F)c(F)c2)o1,[2.9],2.8999999999999995
XDEIWEDXCSPRJV-UHFFFAOYSA-N,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](N(C)C(C)=O)CC4)nc3cc2Cl)CC1,[2.7],2.6999999999999997
XDFGTBKVZFIKBE-UHFFFAOYSA-N,O=[11C](NCc1ccccc1)N1CCN(c2cncnc2-c2ccccc2)CC1,[3.05],3.05
XDJAAZYHCCRJOK-UHFFFAOYSA-N,COc1ccc(C#N)cc1,[1.75],1.7500000000000004
XDLYKKIQACFMJG-UHFFFAOYSA-N,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,[2.2],2.1999999999999997
XDRJEBLSQSHMSJ-UHFFFAOYSA-N,Nc1ncnc2oc(-c3ccoc3)c(-c3ccco3)c12,[3.1],3.1000000000000014
XDYMNTTUQHFPGU-UHFFFAOYSA-N,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,[2.85 3.  ],2.925
XEANIURBPHCHMG-UHFFFAOYSA-N,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,[1.39],1.39
XEBJWAMHNOGVTM-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1,[0.97],0.9699999999999998
XEIIXTAJMRZBKQ-UHFFFAOYSA-N,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,[2.4],2.3999999999999995
XEKZQVZQOZRWEJ-UHFFFAOYSA-N,COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccn2)c1,[3.2],3.1999999999999997
XELZYICHKGKZBS-UHFFFAOYSA-N,N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,[0.66 0.66],0.6599999999999999
XEOSTBFUCNZKGS-UHFFFAOYSA-N,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,[1.46],1.4599999999999997
XEPRNTQLEBCAFA-UHFFFAOYSA-N,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3C)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,[4.],4.0
XETBWCKAIKSPRI-UHFFFAOYSA-N,C[C@@H]1Cc2cc(O)ccc2[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1c1ccc(OC(F)(F)F)cc1,[4.2],4.2
XEVHKKSDQCKXQE-UHFFFAOYSA-N,CN1CCC[C@H]1COc1cnc(Cl)c(-c2ccnc(F)c2)c1,[1.6],1.5999999999999999
XEVQTJQCJMBCQP-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cc2)CC1,[3.9 3.9],3.899999999999999
XEYDGQLGRXJVCH-UHFFFAOYSA-N,Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)nccc2n1CC(=O)O,[0.92],0.9199999999999998
XFCMGUVSVUPJEW-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,[3.7 3.7],3.6999999999999993
XFIMTFTVMLQKMX-UHFFFAOYSA-N,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1C,[2.78],2.78
XFNHWMQOTLCYCD-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CC(F)c3cccnc32)CC1,[4.5],4.499999999999998
XFQVAGHLSGFVLY-UHFFFAOYSA-N,Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12,[2.65],2.65
XFRKJVFIKNDCPI-UHFFFAOYSA-N,COc1cc(N2CCCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,[2.1],2.1
XFVPHPQDPXRAFQ-UHFFFAOYSA-N,CC1Cc2cc(CN(C)C)ccc2CN1C(=O)c1cc2cc(Cl)ncc2n1C,[2.1],2.1
XFXRPXQNUKSEES-UHFFFAOYSA-N,CC1=NN(c2ccc(OCCCCCCO[N+](=O)[O-])cc2)C(=O)C1,[2.67],2.670000000000001
XFYDIVBRZNQMJC-UHFFFAOYSA-N,Clc1ccc2nsnc2c1NC1=NCCN1,[0.71],0.71
XFYLFLMGYOQLSS-UHFFFAOYSA-N,O=C(NCCCCc1ccccc1)c1ccccc1,[3.8],3.8
XFZJPLQWNGZJLB-UHFFFAOYSA-N,CCC(=O)Nc1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cn(C)c1=O,[2.5],2.4999999999999996
XGALLCVXEZPNRQ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,[2.41],2.4099999999999997
XGEGUPDDIPKVKO-UHFFFAOYSA-N,NC(=O)Nc1sc(-c2ccc(CNC3CCCC3)cc2)cc1C(N)=O,[1.22],1.22
XGGPNQWFYUZWNO-UHFFFAOYSA-N,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,[2.89],2.89
XGNJRHCWABFTEN-UHFFFAOYSA-N,Cn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c1C(F)(F)F,[3.6],3.599999999999999
XGPAXWVNLWKLEF-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,[3.13],3.129999999999999
XGXFLZNXZMMWLK-UHFFFAOYSA-N,O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,[1.33],1.3299999999999998
XGZGGDFTPYYPMV-UHFFFAOYSA-N,O=C(Nc1ccccc1Cl)c1cc[nH]n1,[2.58],2.579999999999999
XHASNPJPTJYEPD-UHFFFAOYSA-N,CNCCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1)C(C)C,[2.7],2.6999999999999997
XHCGKVYORHHKEM-UHFFFAOYSA-N,Cc1c(C(F)(F)F)nc(-c2ccc(Cl)o2)n1-c1c(Cl)ccc(N2CC(C(=O)O)C2)c1Cl,[2.4],2.3999999999999995
XHCNMBWTZBEPEW-UHFFFAOYSA-N,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCOCC2)c(=O)n4C)cn1,[1.6],1.5999999999999999
XHLRICGKGAEKEB-UHFFFAOYSA-N,CO[C@H]1CN(c2nc(-c3cnccn3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,[1.2],1.1999999999999997
XHMYMTXQNURDOQ-UHFFFAOYSA-N,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,[3.29],3.29
XHNAYNYWJBNROG-UHFFFAOYSA-N,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(C(N)=O)cnc3[nH]2)cc1,[3.13],3.129999999999999
XHNKFGYYGPLYPT-UHFFFAOYSA-N,COCc1ccc(-c2cc3c(N[C@@H](C)c4ccn(C)n4)c(C(N)=O)cnc3cc2F)cn1,[2.7 2.7],2.6999999999999997
XHNSTUXYNVYHBA-UHFFFAOYSA-N,O=C(Nc1ccc(F)cc1F)c1cc(Cl)ccc1O,[3.6],3.599999999999999
XHOAFDVVRSLKGI-UHFFFAOYSA-N,COc1cc(-c2nn[nH]n2)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21,[2.7],2.6999999999999997
XHOJAWVAWFHGHL-UHFFFAOYSA-N,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,[2.3],2.3
XHQCVTXKMOCNKV-UHFFFAOYSA-N,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCCC2)o1,[3.72],3.72
XHSHPTAZQWFHLY-UHFFFAOYSA-N,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cccc(F)c4c3C2)CC1,[3.2],3.1999999999999997
XHTRUFHCZQQMOM-UHFFFAOYSA-N,C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,[3.49],3.49
XIJDQANFFYYQGL-UHFFFAOYSA-N,Cc1nn(C)c(Oc2cccc(Cl)c2Cl)c1C(=O)N(Cc1cccnc1)C(C)C,[3.2],3.1999999999999997
XILJXRVCHJZZBR-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,[2.35],2.3500000000000005
XIQCXQUJFNTCCK-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c1ccccn1,[1.],1.0
XIQVNETUBQGFHX-UHFFFAOYSA-N,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,[3.65],3.65
XISHQUZWDQCLCK-UHFFFAOYSA-N,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(C(F)(F)F)cc1,[4.29],4.29
XISVCAGCODBBBH-UHFFFAOYSA-N,CCCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1,[1.6],1.5999999999999999
XIVPHQUBCBYMGT-UHFFFAOYSA-N,C[C@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@@H](C)O1,[4.01],4.01
XIWAURLZJDHCCQ-UHFFFAOYSA-N,Cc1[nH]c(C(=O)N[C@@H]2CCN(c3ncc(C(=O)O)s3)C[C@@H]2C)c(Cl)c1Cl,[0.54],0.54
XIWKEQAHMUGEMX-UHFFFAOYSA-N,OC1(c2ccccc2)CNCCc2ccccc21,[1.38],1.38
XIWPULFTGOZCOX-UHFFFAOYSA-N,O=C1CCOc2nc(C#CC3CCCC3)ccc21,[3.],2.9999999999999996
XIXCDPUONOFFOT-UHFFFAOYSA-N,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,[2.43],2.4300000000000006
XIYDDBUZDPBBLE-UHFFFAOYSA-N,CC(=O)Nc1nc(-c2ccccc2)ns1,[2.8],2.8000000000000007
XJCLVUFSVBCYLV-UHFFFAOYSA-N,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21,[2.1],2.1
XJDNAMFCUOWNRL-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(Cc3ccccc3)C2)CC1,[4.26],4.259999999999999
XJGVXQDUIWGIRW-UHFFFAOYSA-N,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,[3.24],3.2399999999999998
XJHBNEIYDGMVER-UHFFFAOYSA-N,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1,[2.],2.0
XJMMCJLQDZQDAQ-UHFFFAOYSA-N,Cc1ccc2[nH]c(C(=O)N3CCN(C)CC3)cc2c1,[2.22],2.2199999999999998
XJNWBFYGGYJKQG-UHFFFAOYSA-N,CCCSc1c(C(=O)N[C@H]2C3CC4CC2C[C@](OC(F)F)(C4)C3)cnn1-c1ccc(C(=O)O)cc1,[1.2],1.1999999999999997
XJPQKLJJDPCGAQ-UHFFFAOYSA-N,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CC[N+](=O)[O-])CC3)c(F)cc2c1=O,[0.22],0.22
XJSKZRBOYRXUSG-UHFFFAOYSA-N,Cc1cc(F)cc(NC(C)c2cc(C(=O)N(C)C)cc3c(=O)cc(N4CCOCC4)oc23)c1,[2.2],2.1999999999999997
XJSVWCQEXZGLLO-UHFFFAOYSA-N,COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,[3.49],3.49
XJUVOPKVNMAOHD-UHFFFAOYSA-N,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,[3.05],3.05
XJVPRZSPEQOTEH-UHFFFAOYSA-N,CC(C)OC(=O)N1CCC(n2cc(CNc3ccc(S(C)(=O)=O)cc3F)cn2)CC1,[2.3],2.3
XJWMHTPUXKKCCW-UHFFFAOYSA-N,CC1=NN(c2ccc(OCc3no[n+]([O-])c3C#N)cc2)C(=O)C1,[1.28],1.2799999999999998
XJXFNNSNBNTPIF-UHFFFAOYSA-N,CN(C)CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3ccccn23)n1,[1.8],1.7999999999999996
XJXFROJLWMLVQH-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,[3.11],3.1100000000000003
XKFTZKGMDDZMJI-UHFFFAOYSA-N,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,[2.],2.0
XKHSUSZUHQRZFF-UHFFFAOYSA-N,COc1cc(OC2CCN(C)CC2)c2c(Nc3cccc4c3OCCO4)ncnc2c1,[2.26],2.26
XKURAGPVCCMCPB-UHFFFAOYSA-N,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccco3)ccc12,[2.48],2.4800000000000004
XKWJJULMHVTYOH-UHFFFAOYSA-N,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F,[2.1],2.1
XLADLHOGPMXYHT-UHFFFAOYSA-N,CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,[0.7],0.7000000000000002
XLGNAHMZWBLDIJ-UHFFFAOYSA-N,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,[2.74],2.74
XLNSZAXZGNXSDE-UHFFFAOYSA-N,COc1cccc(-n2cc3nc(-c4ccccc4C)n(CC4CCCN(C(C)C)C4)c(=O)c3n2)c1,[2.5],2.4999999999999996
XLQGLFDBRLFIHA-UHFFFAOYSA-N,COc1nc(N(CC(C)C)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,[1.8],1.7999999999999996
XLQSAYDDCSLSMI-UHFFFAOYSA-N,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,[3.28],3.28
XLQYDTARIGTHOY-UHFFFAOYSA-N,COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,[3.4],3.3999999999999995
XLRFNVGYXCZQNE-UHFFFAOYSA-N,CN(C(=O)Cc1ccc(S(C)(=O)=O)c(F)c1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,[3.],2.9999999999999996
XMAPNFVXGZVZLY-UHFFFAOYSA-N,COc1cccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)c1,[3.1],3.1000000000000014
XMAYWYJOQHXEEK-UHFFFAOYSA-N,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,[3.9  3.7  2.53],3.3766666666666656
XMFPSQZAOMEYBN-UHFFFAOYSA-N,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc12,[2.77],2.77
XMHSFTLIAYTIQQ-UHFFFAOYSA-N,C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,[2.38],2.3800000000000003
XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,[-0.49],-0.4899999999999998
XMINGHDCKLSIIL-UHFFFAOYSA-N,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CN(C)C/C=C\\CN)[C@@H](O)[C@H]1O,[-1.4],-1.4000000000000004
XMIYZMBRDBBHKC-UHFFFAOYSA-N,CO[C@H]1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CC[C@H]1NCc1cc2c(cn1)OCCO2,[0.63 1.05 1.07 0.63],0.8450000000000003
XMMCHNWXMDDRGJ-UHFFFAOYSA-N,COc1cccc(-c2cc(O)c3cc(NC(C)=O)ccc3n2)c1,[2.41],2.4099999999999997
XMTJKAJEMNFZSX-UHFFFAOYSA-N,COc1ccc(N2C(=O)C(C)(C)C2c2ccccc2O)cc1,[3.9],3.899999999999999
XMXCQLKNUCSCIF-UHFFFAOYSA-N,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(Cl)c(Cl)c1,[3.04],3.0400000000000005
XMYKNCNAZKMVQN-UHFFFAOYSA-N,NC(=S)N/N=C/c1ncccc1N,[0.85],0.8499999999999999
XMZQFVKJXNHWIN-UHFFFAOYSA-N,COc1ccc(OC)c(CN(C(C)=O)c2cc(I)ccc2Oc2ccccc2)c1,[4.03],4.029999999999999
XNANHPIYZJMJSP-UHFFFAOYSA-N,CN(C)C[C@H](O)Cc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,[2.19],2.1900000000000004
XNDBMYMVADOBNP-UHFFFAOYSA-N,Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,[2.83],2.8300000000000005
XNHFAGRBSMMFKL-UHFFFAOYSA-N,O=c1[nH]c(S)nc2[nH]cnc12,[-1.48],-1.4799999999999998
XNOMHUDLVRWWLV-UHFFFAOYSA-N,O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,[2.63],2.6300000000000003
XNSZHQUDPHATEN-UHFFFAOYSA-N,CN(C)CCOc1ccc(-c2oc3ncnc(NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1,[3.6],3.599999999999999
XNULRSOGWPFPBL-UHFFFAOYSA-N,N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,[3.5],3.500000000000001
XNVSMXIZNGAENB-UHFFFAOYSA-N,O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1,[2.9],2.8999999999999995
XNWBLSUDQWDOPY-UHFFFAOYSA-N,O=C(c1cc2cc(OC3CCN(C4CC4)CC3)ccc2[nH]1)N1CCOCC1,[1.95],1.9499999999999995
XNXGUYDYCYSOCU-UHFFFAOYSA-N,COc1cc(C(=O)c2cc(Cl)ccc2N)cc(OC)c1OC,[3.38],3.380000000000001
XNZJTBRCBWPOTP-UHFFFAOYSA-N,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,[2.28],2.28
